Composition,Crystal,Processing,GrainSize,Vicker,Tension0_Compression1,temperature,Yield_EXP,UTS_EXP,Elongation_EXP,Elongation_plastic_EXP,Youngs_EXP,Youngs_ROM_ORG,DOI,YEAR,TITLE,SOURCE,ReducedFormula,radius,radius_TC,Tm_ROM,volume,LattPara,CONC0,CONC1,CONC2,CONC3,CONC4,CONC5,CONC6,CONC7,CONC8,CONC9,CONC10,CONC11,CONC12,CONC13,CONC14,Sconf,sws,Bulk,Eform,Eform_str,Eform_BOKAS,Hmix_TC,Gmix_TC,Hmix_str_TC,Gmix_str_TC,bcc2hcp_Gmix_TC,bcc2hcp_Gmix_TC2CPA,bcc2hcp,amass,VEC,E_negativity,bcc2hcp_Gmix_TC_diff,Exp_Bulk_ROM,Exp_Shear_ROM,Exp_Youngs_ROM,Exp_Poisson_ROM,Exp_Surf_ROM,Cal_Surf_ROM,E_GBR_ROM,DOS_EF_ROM,E_USF_ROM,Exp_Az_ROM,b2h_ROM,D_Surf_GBR_ROM,density,radius_TC_DELTA,volume_DELTA,Exp_Shear_ROM_DELTA,Exp_Youngs_ROM_DELTA,radius_TC_DISTORT,radius_TC_DISTORT_Max,volume_DISTORT,volume_DISTORT_Max,Exp_Shear_DISTORT,Exp_Shear_DISTORT_Max,Exp_Youngs_DISTORT,Exp_Youngs_DISTORT_Max,ShearBurger,ShearBurger_Surf,ShearBurger_D_Surf_GBR,Surf_USF,DOS_VEC,Exp_Poisson_Comp,ElasticEnergy,SH_ratio,temp_ratio,sigma_y0,delta_Eb0,Yield_MC
Hf150Zr249Ta99(Ti3Nb2)100,BCC,WROUGHT,,,1,120.15000000,1520.00000000,,,,,100.00000000,10.1016/j.msea.2017.10.073,2018,Mechanical properties and thermally activated plasticity of the Ti30Zr25Hf15Nb20Ta10 high entropy alloy at temperatures 4.2–350 K,S4,Hf150Zr249Ta99(Ti3Nb2)100,1.67694080,1.67757936,2368.51903808,19.75810493,3.40610810,0.15000000,0.24900000,0.09900000,0.30100000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013296,3.17438964,135.70903808,0.14486199,0.08924234,-0.00979010,0.06938692,0.02606115,0.01376727,-0.02955851,-0.01520597,0.03986368,0.05432936,100.54458128,4.29959920,1.45958918,0.05506965,125.30961924,40.23046092,102.80260521,0.35052104,2.30440882,2.47480461,0.64512625,4.33245391,0.45132665,0.97053677,0.01280561,1.82967836,8.45011805,0.04164848,0.12818025,0.25486299,0.33019126,0.03261420,0.00971315,0.09802074,0.02899589,0.16624749,0.04251276,0.22671701,0.06531274,11.86708540,5.14973095,6.48588609,5.48340009,1.00764134,2.07939153,0.08236283,4.53872725,0.05072790,1367.42388914,1.95856585,1102.64423529
Hf150Zr249Ta99(Ti3Nb2)100,BCC,WROUGHT,,,1,170.15000000,1333.33333333,,,,,100.00000000,10.1016/j.msea.2017.10.073,2018,Mechanical properties and thermally activated plasticity of the Ti30Zr25Hf15Nb20Ta10 high entropy alloy at temperatures 4.2–350 K,S4,Hf150Zr249Ta99(Ti3Nb2)100,1.67694080,1.67757936,2368.51903808,19.75810493,3.40610810,0.15000000,0.24900000,0.09900000,0.30100000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013296,3.17438964,135.70903808,0.14486199,0.08924234,-0.00979010,0.06938692,0.02606115,0.01376727,-0.02955851,-0.01520597,0.03986368,0.05432936,100.54458128,4.29959920,1.45958918,0.05506965,125.30961924,40.23046092,102.80260521,0.35052104,2.30440882,2.47480461,0.64512625,4.33245391,0.45132665,0.97053677,0.01280561,1.82967836,8.45011805,0.04164848,0.12818025,0.25486299,0.33019126,0.03261420,0.00971315,0.09802074,0.02899589,0.16624749,0.04251276,0.22671701,0.06531274,11.86708540,5.14973095,6.48588609,5.48340009,1.00764134,2.07939153,0.08236283,4.53872725,0.07183814,1367.42388914,1.95856585,1033.51852530
Hf150Zr249Ta99(Ti3Nb2)100,BCC,WROUGHT,,,1,230.15000000,1133.33333333,,,,,100.00000000,10.1016/j.msea.2017.10.073,2018,Mechanical properties and thermally activated plasticity of the Ti30Zr25Hf15Nb20Ta10 high entropy alloy at temperatures 4.2–350 K,S4,Hf150Zr249Ta99(Ti3Nb2)100,1.67694080,1.67757936,2368.51903808,19.75810493,3.40610810,0.15000000,0.24900000,0.09900000,0.30100000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013296,3.17438964,135.70903808,0.14486199,0.08924234,-0.00979010,0.06938692,0.02606115,0.01376727,-0.02955851,-0.01520597,0.03986368,0.05432936,100.54458128,4.29959920,1.45958918,0.05506965,125.30961924,40.23046092,102.80260521,0.35052104,2.30440882,2.47480461,0.64512625,4.33245391,0.45132665,0.97053677,0.01280561,1.82967836,8.45011805,0.04164848,0.12818025,0.25486299,0.33019126,0.03261420,0.00971315,0.09802074,0.02899589,0.16624749,0.04251276,0.22671701,0.06531274,11.86708540,5.14973095,6.48588609,5.48340009,1.00764134,2.07939153,0.08236283,4.53872725,0.09717042,1367.42388914,1.95856585,959.03296738
Hf150Zr249Ta99(Ti3Nb2)100,BCC,WROUGHT,,,1,298.15000000,1046.66666667,,,,,100.00000000,10.1016/j.msea.2017.10.073,2018,Mechanical properties and thermally activated plasticity of the Ti30Zr25Hf15Nb20Ta10 high entropy alloy at temperatures 4.2–350 K,S4,Hf150Zr249Ta99(Ti3Nb2)100,1.67694080,1.67757936,2368.51903808,19.75810493,3.40610810,0.15000000,0.24900000,0.09900000,0.30100000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013296,3.17438964,135.70903808,0.14486199,0.08924234,-0.00979010,0.06938692,0.02606115,0.01376727,-0.02955851,-0.01520597,0.03986368,0.05432936,100.54458128,4.29959920,1.45958918,0.05506965,125.30961924,40.23046092,102.80260521,0.35052104,2.30440882,2.47480461,0.64512625,4.33245391,0.45132665,0.97053677,0.01280561,1.82967836,8.45011805,0.04164848,0.12818025,0.25486299,0.33019126,0.03261420,0.00971315,0.09802074,0.02899589,0.16624749,0.04251276,0.22671701,0.06531274,11.86708540,5.14973095,6.48588609,5.48340009,1.00764134,2.07939153,0.08236283,4.53872725,0.12588035,1367.42388914,1.95856585,882.10711476
Hf150Zr249Ta99(Ti3Nb2)100,BCC,WROUGHT,,,1,345.15000000,900.00000000,,,,,100.00000000,10.1016/j.msea.2017.10.073,2018,Mechanical properties and thermally activated plasticity of the Ti30Zr25Hf15Nb20Ta10 high entropy alloy at temperatures 4.2–350 K,S4,Hf150Zr249Ta99(Ti3Nb2)100,1.67694080,1.67757936,2368.51903808,19.75810493,3.40610810,0.15000000,0.24900000,0.09900000,0.30100000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013296,3.17438964,135.70903808,0.14486199,0.08924234,-0.00979010,0.06938692,0.02606115,0.01376727,-0.02955851,-0.01520597,0.03986368,0.05432936,100.54458128,4.29959920,1.45958918,0.05506965,125.30961924,40.23046092,102.80260521,0.35052104,2.30440882,2.47480461,0.64512625,4.33245391,0.45132665,0.97053677,0.01280561,1.82967836,8.45011805,0.04164848,0.12818025,0.25486299,0.33019126,0.03261420,0.00971315,0.09802074,0.02899589,0.16624749,0.04251276,0.22671701,0.06531274,11.86708540,5.14973095,6.48588609,5.48340009,1.00764134,2.07939153,0.08236283,4.53872725,0.14572397,1367.42388914,1.95856585,832.35790159
Hf2Ti2Nb2VMo,BCC,CAST,,,1,298.15000000,1260.00000000,,,,,126.00000000,10.1016/j.jallcom.2016.10.014,2017,Microstructure and mechanical properties of refractory HfMo0.5NbTiV0.5Six high-entropy composites,S4,Hf2Ti2Nb2VMo,1.62749852,1.62810208,2434.12500000,18.02739255,3.30360137,0.25000000,0.25000000,0.25000000,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013439,3.07967442,167.32648073,0.14839876,0.10195761,-0.03914695,0.03381340,-0.00819735,-0.01262774,-0.05463849,0.03047194,0.16271047,0.17019334,98.17603250,4.62500000,1.58375000,0.13223852,150.75000000,49.62500000,131.87500000,0.35750000,2.43975000,2.68900000,0.92275000,3.98780000,0.63950000,0.89434000,0.09375000,1.76625000,9.04319625,0.05038675,0.15333456,0.59368412,0.57890952,0.03852315,0.01238773,0.11455606,0.03698264,0.28486159,0.07216601,0.28482782,0.07437934,14.19772594,5.81933638,8.03834448,4.20484754,0.86222703,2.11284047,0.12958683,9.67464078,0.12248755,2188.00268789,2.51056174,1529.91842507
Hf2Ti2Nb2VMo,BCC,CAST,,,1,1273.15000000,368.00000000,,,,,126.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,Hf2Ti2Nb2VMo,1.62749852,1.62810208,2434.12500000,18.02739255,3.30360137,0.25000000,0.25000000,0.25000000,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013439,3.07967442,167.32648073,0.14839876,0.10195761,-0.03914695,0.03381340,-0.00819735,-0.01262774,-0.05463849,0.03047194,0.16271047,0.17019334,98.17603250,4.62500000,1.58375000,0.13223852,150.75000000,49.62500000,131.87500000,0.35750000,2.43975000,2.68900000,0.92275000,3.98780000,0.63950000,0.89434000,0.09375000,1.76625000,9.04319625,0.05038675,0.15333456,0.59368412,0.57890952,0.03852315,0.01238773,0.11455606,0.03698264,0.28486159,0.07216601,0.28482782,0.07437934,14.19772594,5.81933638,8.03834448,4.20484754,0.86222703,2.11284047,0.12958683,9.67464078,0.52304216,2188.00268789,2.51056174,607.94730177
Hf2Ti2Nb2VMo,BCC,CAST,,,1,1473.15000000,60.00000000,,,,,126.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,Hf2Ti2Nb2VMo,1.62749852,1.62810208,2434.12500000,18.02739255,3.30360137,0.25000000,0.25000000,0.25000000,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013439,3.07967442,167.32648073,0.14839876,0.10195761,-0.03914695,0.03381340,-0.00819735,-0.01262774,-0.05463849,0.03047194,0.16271047,0.17019334,98.17603250,4.62500000,1.58375000,0.13223852,150.75000000,49.62500000,131.87500000,0.35750000,2.43975000,2.68900000,0.92275000,3.98780000,0.63950000,0.89434000,0.09375000,1.76625000,9.04319625,0.05038675,0.15333456,0.59368412,0.57890952,0.03852315,0.01238773,0.11455606,0.03698264,0.28486159,0.07216601,0.28482782,0.07437934,14.19772594,5.81933638,8.03834448,4.20484754,0.86222703,2.11284047,0.12958683,9.67464078,0.60520721,2188.00268789,2.51056174,497.15858078
Hf3Zr5Ta5Ti5Nb5Al2,BCC,OTHER,140.00000000,4.90000000,1,298.15000000,1841.00000000,2269.00000000,10.00000000,,,107.00000000,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,S4,Hf3Zr5Ta5Ti5Nb5Al2,1.66359161,1.66010090,2397.18560000,19.18958281,3.37312040,0.12000000,0.20000000,0.20000000,0.20000000,0.20000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015029,3.15262440,140.87499051,0.07029957,0.02924928,-0.07058371,-0.01550975,-0.04045357,-0.05656004,-0.08150385,0.00825809,0.08481546,0.06906943,106.16637509,4.32000000,1.47880000,0.07655738,132.88000000,42.08000000,109.76000000,0.35240000,2.33696000,2.45280000,0.76600000,3.80335200,0.47140000,1.03146296,0.05723224,1.68680000,9.18693937,0.04387774,0.12934437,0.32143617,0.38524976,0.03364841,0.00882663,0.09521545,0.02530303,0.21938313,0.06362835,0.26644290,0.07359814,12.29244307,5.26001432,7.28743365,5.20322444,0.88040556,2.08832613,0.07819009,23.22876732,0.12437502,1455.93464902,2.00741953,947.62224183
Hf3Zr5Ta5Ti5Nb5Al2,BCC,OTHER,,,1,1073.15000000,796.00000000,834.00000000,50.00000000,,,107.00000000,10.1007/s11837-014-1066-0,2014,Microstructure and Properties of Aluminum-Containing Refractory High-Entropy Alloys,S4,Hf3Zr5Ta5Ti5Nb5Al2,1.66359161,1.66010090,2397.18560000,19.18958281,3.37312040,0.12000000,0.20000000,0.20000000,0.20000000,0.20000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015029,3.15262440,140.87499051,0.07029957,0.02924928,-0.07058371,-0.01550975,-0.04045357,-0.05656004,-0.08150385,0.00825809,0.08481546,0.06906943,106.16637509,4.32000000,1.47880000,0.07655738,132.88000000,42.08000000,109.76000000,0.35240000,2.33696000,2.45280000,0.76600000,3.80335200,0.47140000,1.03146296,0.05723224,1.68680000,9.18693937,0.04387774,0.12934437,0.32143617,0.38524976,0.03364841,0.00882663,0.09521545,0.02530303,0.21938313,0.06362835,0.26644290,0.07359814,12.29244307,5.26001432,7.28743365,5.20322444,0.88040556,2.08832613,0.07819009,23.22876732,0.44767080,1455.93464902,2.00741953,377.42232815
Hf3Zr5Ta5Ti5Nb5Al2,BCC,OTHER,,,1,1273.15000000,298.00000000,,,,,107.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,Hf3Zr5Ta5Ti5Nb5Al2,1.66359161,1.66010090,2397.18560000,19.18958281,3.37312040,0.12000000,0.20000000,0.20000000,0.20000000,0.20000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015029,3.15262440,140.87499051,0.07029957,0.02924928,-0.07058371,-0.01550975,-0.04045357,-0.05656004,-0.08150385,0.00825809,0.08481546,0.06906943,106.16637509,4.32000000,1.47880000,0.07655738,132.88000000,42.08000000,109.76000000,0.35240000,2.33696000,2.45280000,0.76600000,3.80335200,0.47140000,1.03146296,0.05723224,1.68680000,9.18693937,0.04387774,0.12934437,0.32143617,0.38524976,0.03364841,0.00882663,0.09521545,0.02530303,0.21938313,0.06362835,0.26644290,0.07359814,12.29244307,5.26001432,7.28743365,5.20322444,0.88040556,2.08832613,0.07819009,23.22876732,0.53110197,1455.93464902,2.00741953,293.46601501
Hf3Zr5Ta5Ti5Nb5Al2,BCC,OTHER,,,1,1473.15000000,89.00000000,,,,,107.00000000,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,S4,Hf3Zr5Ta5Ti5Nb5Al2,1.66359161,1.66010090,2397.18560000,19.18958281,3.37312040,0.12000000,0.20000000,0.20000000,0.20000000,0.20000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00015029,3.15262440,140.87499051,0.07029957,0.02924928,-0.07058371,-0.01550975,-0.04045357,-0.05656004,-0.08150385,0.00825809,0.08481546,0.06906943,106.16637509,4.32000000,1.47880000,0.07655738,132.88000000,42.08000000,109.76000000,0.35240000,2.33696000,2.45280000,0.76600000,3.80335200,0.47140000,1.03146296,0.05723224,1.68680000,9.18693937,0.04387774,0.12934437,0.32143617,0.38524976,0.03364841,0.00882663,0.09521545,0.02530303,0.21938313,0.06362835,0.26644290,0.07359814,12.29244307,5.26001432,7.28743365,5.20322444,0.88040556,2.08832613,0.07819009,23.22876732,0.61453314,1455.93464902,2.00741953,228.18549816
Hf79Zr127Ta307Ti177Nb307,BCC,CAST,,,1,298.15000000,845.00000000,,,,,122.00000000,10.1080/14786435.2015.1028506,2015,Plastic deformation properties of Zr–Nb–Ti–Ta–Hf high-entropy alloys,S4,Hf79Zr127Ta307Ti177Nb307,1.65160260,1.65254818,2674.08926780,18.88594036,3.35523443,0.07900000,0.12700000,0.30800000,0.17800000,0.30800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012885,3.13430912,159.30624674,0.10505981,0.07436364,0.00077014,0.03588061,0.00007645,0.00518444,-0.03061972,0.02808702,0.15538556,0.17888382,118.58763773,4.61584754,1.50039117,0.12729854,153.23570712,46.72417252,124.91474423,0.35730191,2.58884855,2.67534403,0.97799599,3.64525777,0.56634403,1.04285285,0.14254764,1.69734804,10.42677971,0.03415675,0.10856621,0.30077487,0.34774270,0.02519286,0.00639369,0.07582637,0.01919246,0.21749797,0.08297001,0.25860107,0.09476686,13.57672809,5.24431146,7.99878855,4.72388492,0.78972664,2.11188102,0.07918852,9.60295985,0.11149590,1299.26804380,1.96662976,839.40206924
Hf79Zr127Ta307Ti177Nb307,BCC,CAST,,,1,333.15000000,795.00000000,,,,,122.00000000,10.1080/14786435.2015.1028506,2015,Plastic deformation properties of Zr–Nb–Ti–Ta–Hf high-entropy alloys,S4,Hf79Zr127Ta307Ti177Nb307,1.65160260,1.65254818,2674.08926780,18.88594036,3.35523443,0.07900000,0.12700000,0.30800000,0.17800000,0.30800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012885,3.13430912,159.30624674,0.10505981,0.07436364,0.00077014,0.03588061,0.00007645,0.00518444,-0.03061972,0.02808702,0.15538556,0.17888382,118.58763773,4.61584754,1.50039117,0.12729854,153.23570712,46.72417252,124.91474423,0.35730191,2.58884855,2.67534403,0.97799599,3.64525777,0.56634403,1.04285285,0.14254764,1.69734804,10.42677971,0.03415675,0.10856621,0.30077487,0.34774270,0.02519286,0.00639369,0.07582637,0.01919246,0.21749797,0.08297001,0.25860107,0.09476686,13.57672809,5.24431146,7.99878855,4.72388492,0.78972664,2.11188102,0.07918852,9.60295985,0.12458447,1299.26804380,1.96662976,804.08251253
Hf79Zr127Ta307Ti177Nb307,BCC,CAST,,,1,373.15000000,765.00000000,,,,,122.00000000,10.1080/14786435.2015.1028506,2015,Plastic deformation properties of Zr–Nb–Ti–Ta–Hf high-entropy alloys,S4,Hf79Zr127Ta307Ti177Nb307,1.65160260,1.65254818,2674.08926780,18.88594036,3.35523443,0.07900000,0.12700000,0.30800000,0.17800000,0.30800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012885,3.13430912,159.30624674,0.10505981,0.07436364,0.00077014,0.03588061,0.00007645,0.00518444,-0.03061972,0.02808702,0.15538556,0.17888382,118.58763773,4.61584754,1.50039117,0.12729854,153.23570712,46.72417252,124.91474423,0.35730191,2.58884855,2.67534403,0.97799599,3.64525777,0.56634403,1.04285285,0.14254764,1.69734804,10.42677971,0.03415675,0.10856621,0.30077487,0.34774270,0.02519286,0.00639369,0.07582637,0.01919246,0.21749797,0.08297001,0.25860107,0.09476686,13.57672809,5.24431146,7.99878855,4.72388492,0.78972664,2.11188102,0.07918852,9.60295985,0.13954284,1299.26804380,1.96662976,765.19945933
Hf79Zr127Ta307Ti177Nb307,BCC,CAST,,,1,473.15000000,650.00000000,,,,,122.00000000,10.1080/14786435.2015.1028506,2015,Plastic deformation properties of Zr–Nb–Ti–Ta–Hf high-entropy alloys,S4,Hf79Zr127Ta307Ti177Nb307,1.65160260,1.65254818,2674.08926780,18.88594036,3.35523443,0.07900000,0.12700000,0.30800000,0.17800000,0.30800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012885,3.13430912,159.30624674,0.10505981,0.07436364,0.00077014,0.03588061,0.00007645,0.00518444,-0.03061972,0.02808702,0.15538556,0.17888382,118.58763773,4.61584754,1.50039117,0.12729854,153.23570712,46.72417252,124.91474423,0.35730191,2.58884855,2.67534403,0.97799599,3.64525777,0.56634403,1.04285285,0.14254764,1.69734804,10.42677971,0.03415675,0.10856621,0.30077487,0.34774270,0.02519286,0.00639369,0.07582637,0.01919246,0.21749797,0.08297001,0.25860107,0.09476686,13.57672809,5.24431146,7.99878855,4.72388492,0.78972664,2.11188102,0.07918852,9.60295985,0.17693875,1299.26804380,1.96662976,673.60481555
Hf79Zr127Ta307Ti177Nb307,BCC,CAST,,,1,573.15000000,590.00000000,,,,,122.00000000,10.1080/14786435.2015.1028506,2015,Plastic deformation properties of Zr–Nb–Ti–Ta–Hf high-entropy alloys,S4,Hf79Zr127Ta307Ti177Nb307,1.65160260,1.65254818,2674.08926780,18.88594036,3.35523443,0.07900000,0.12700000,0.30800000,0.17800000,0.30800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012885,3.13430912,159.30624674,0.10505981,0.07436364,0.00077014,0.03588061,0.00007645,0.00518444,-0.03061972,0.02808702,0.15538556,0.17888382,118.58763773,4.61584754,1.50039117,0.12729854,153.23570712,46.72417252,124.91474423,0.35730191,2.58884855,2.67534403,0.97799599,3.64525777,0.56634403,1.04285285,0.14254764,1.69734804,10.42677971,0.03415675,0.10856621,0.30077487,0.34774270,0.02519286,0.00639369,0.07582637,0.01919246,0.21749797,0.08297001,0.25860107,0.09476686,13.57672809,5.24431146,7.99878855,4.72388492,0.78972664,2.11188102,0.07918852,9.60295985,0.21433465,1299.26804380,1.96662976,622.39211616
Hf90Zr181Ti363(NbV)181,BCC,CAST,,3.04192000,1,298.15000000,980.00000000,,50.00000000,,,101.00000000,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,S4,Hf90Zr181Ti363(NbV)181,1.63481135,1.63862467,2217.03212851,18.28850838,3.31947519,0.09000000,0.18200000,0.36400000,0.18200000,0.18200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013054,3.09904933,138.05689506,0.22033517,0.16936371,0.02190580,0.05564663,0.01388239,0.00467517,-0.03708907,0.00331785,0.07783583,0.07144411,76.29300329,4.36345382,1.50740964,0.07451798,125.44377510,40.19076305,103.84337349,0.35177711,2.28595080,2.54790361,0.69244880,4.42802108,0.47939960,0.90255601,0.03633534,1.85545482,6.92716958,0.05643127,0.17012677,0.14372549,0.20814424,0.04322673,0.01178023,0.12744024,0.03496603,0.11602435,0.03693196,0.17535545,0.05406239,11.55383897,5.05428155,6.22695786,5.31478045,1.01479728,2.08535849,0.16343009,5.20076505,0.13448159,2000.17998590,2.19149132,1341.52674631
Hf90Zr181Ti363(NbV)181,BCC,CAST,,3.04192000,1,873.15000000,859.00000000,,50.00000000,,,101.00000000,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,S4,Hf90Zr181Ti363(NbV)181,1.63481135,1.63862467,2217.03212851,18.28850838,3.31947519,0.09000000,0.18200000,0.36400000,0.18200000,0.18200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013054,3.09904933,138.05689506,0.22033517,0.16936371,0.02190580,0.05564663,0.01388239,0.00467517,-0.03708907,0.00331785,0.07783583,0.07144411,76.29300329,4.36345382,1.50740964,0.07451798,125.44377510,40.19076305,103.84337349,0.35177711,2.28595080,2.54790361,0.69244880,4.42802108,0.47939960,0.90255601,0.03633534,1.85545482,6.92716958,0.05643127,0.17012677,0.14372549,0.20814424,0.04322673,0.01178023,0.12744024,0.03496603,0.11602435,0.03693196,0.17535545,0.05406239,11.55383897,5.05428155,6.22695786,5.31478045,1.01479728,2.08535849,0.16343009,5.20076505,0.39383732,2000.17998590,2.19149132,731.29628163
Hf90Zr181Ti363(NbV)181,BCC,CAST,,3.04192000,1,1073.15000000,195.00000000,,50.00000000,,,101.00000000,10.1007/s40195-019-00921-3,2019,A Novel Series of Refractory High-Entropy Alloys Ti2ZrHf0.5VNbx with High Specific Yield Strength and Good Ductility,S4,Hf90Zr181Ti363(NbV)181,1.63481135,1.63862467,2217.03212851,18.28850838,3.31947519,0.09000000,0.18200000,0.36400000,0.18200000,0.18200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013054,3.09904933,138.05689506,0.22033517,0.16936371,0.02190580,0.05564663,0.01388239,0.00467517,-0.03708907,0.00331785,0.07783583,0.07144411,76.29300329,4.36345382,1.50740964,0.07451798,125.44377510,40.19076305,103.84337349,0.35177711,2.28595080,2.54790361,0.69244880,4.42802108,0.47939960,0.90255601,0.03633534,1.85545482,6.92716958,0.05643127,0.17012677,0.14372549,0.20814424,0.04322673,0.01178023,0.12744024,0.03496603,0.11602435,0.03693196,0.17535545,0.05406239,11.55383897,5.05428155,6.22695786,5.31478045,1.01479728,2.08535849,0.16343009,5.20076505,0.48404801,2000.17998590,2.19149132,580.76653012
HfTaTiNb,BCC,ANNEAL,,,1,293.15000000,847.00000000,,,,,119.00000000,10.1016/j.actamat.2019.06.006,2019,Solid-solution strengthening in refractory high entropy alloys,S4,HfTaTiNb,1.65334808,1.65429126,2621.75000000,18.93113725,3.35790883,0.25000000,0.25000000,0.25000000,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011946,3.13549725,160.56968890,0.12195304,0.07551190,-0.02334124,0.06527024,0.02293761,0.01882909,-0.02350353,0.01088541,0.11159919,0.12424881,125.05281500,4.50000000,1.48500000,0.10071378,146.75000000,44.75000000,121.25000000,0.35750000,2.52450000,2.64975000,0.87650000,4.11875000,0.55375000,1.07713100,0.08000000,1.77325000,10.96897791,0.03260191,0.10390768,0.30777002,0.32872860,0.02460951,0.00898460,0.07512697,0.02742919,0.21870031,0.07235221,0.23200785,0.07683842,13.01345370,5.15486382,7.33875861,4.78510158,0.91527778,2.11284047,0.05711984,4.79848758,0.11181463,1174.40305024,1.83419546,743.83902307
